route_id,start_time,headway_secs,end_time,service_id
TC,22:30:00,1500,25:00:00,S
10,01:00:00,3600,05:00:00,D
10,05:00:00,900,06:00:00,D
10,06:00:00,660,08:30:00,D
10,08:30:00,900,12:00:00,D
10,12:00:00,660,13:30:00,D
10,13:30:00,900,18:30:00,D
10,18:30:00,660,21:30:00,D
10,21:30:00,900,22:30:00,D
10,22:30:00,1800,25:00:00,D
11,01:00:00,7200,05:00:00,D
11,05:00:00,1500,06:00:00,D
11,06:00:00,840,08:30:00,D
11,08:30:00,1500,12:00:00,D
11,12:00:00,840,13:30:00,D
11,13:30:00,1500,18:30:00,D
11,18:30:00,840,21:30:00,D
11,21:30:00,1500,22:30:00,D
11,22:30:00,1800,25:00:00,D
12,05:00:00,1500,06:00:00,D
12,06:00:00,840,08:30:00,D
12,08:30:00,1500,12:00:00,D
12,12:00:00,840,13:30:00,D
12,13:30:00,1500,18:30:00,D
12,18:30:00,840,21:30:00,D
12,21:30:00,1500,22:30:00,D
12,22:30:00,1800,25:00:00,D
13,05:00:00,1800,06:00:00,D
13,06:00:00,1200,08:30:00,D
13,08:30:00,1800,12:00:00,D
13,12:00:00,1200,13:30:00,D
13,13:30:00,1800,18:30:00,D
13,18:30:00,1200,21:30:00,D
13,21:30:00,1800,22:30:00,D
13,22:30:00,2700,25:00:00,D
14,01:00:00,7200,05:00:00,D
14,05:00:00,1200,06:00:00,D
14,06:00:00,780,08:30:00,D
14,08:30:00,1200,12:00:00,D
14,12:00:00,780,13:30:00,D
14,13:30:00,1200,18:30:00,D
14,18:30:00,780,21:30:00,D
14,21:30:00,1200,22:30:00,D
14,22:30:00,2700,25:00:00,D
15,05:00:00,1500,06:00:00,D
15,06:00:00,960,08:30:00,D
15,08:30:00,1500,12:00:00,D
15,12:00:00,960,13:30:00,D
15,13:30:00,1500,18:30:00,D
15,18:30:00,960,21:30:00,D
15,21:30:00,1500,22:30:00,D
15,22:30:00,1800,25:00:00,D
16,05:00:00,1800,06:00:00,D
16,06:00:00,1380,08:30:00,D
16,08:30:00,1800,12:00:00,D
16,12:00:00,1380,13:30:00,D
16,13:30:00,1800,18:30:00,D
16,18:30:00,1380,21:30:00,D
16,21:30:00,1800,22:30:00,D
16,22:30:00,2700,25:00:00,D
17,05:00:00,1800,06:00:00,D
17,06:00:00,1320,08:30:00,D
17,08:30:00,1800,12:00:00,D
17,12:00:00,1320,13:30:00,D
17,13:30:00,1800,18:30:00,D
17,18:30:00,1320,21:30:00,D
17,21:30:00,1800,22:30:00,D
17,22:30:00,2700,25:00:00,D
18,01:00:00,7200,05:00:00,D
18,05:00:00,1200,06:00:00,D
18,06:00:00,900,08:30:00,D
18,08:30:00,1200,12:00:00,D
18,12:00:00,900,13:30:00,D
18,13:30:00,1200,18:30:00,D
18,18:30:00,900,21:30:00,D
18,21:30:00,1200,22:30:00,D
18,22:30:00,1800,25:00:00,D
19,05:00:00,1800,06:00:00,D
19,06:00:00,1200,08:30:00,D
19,08:30:00,1800,12:00:00,D
19,12:00:00,1200,13:30:00,D
19,13:30:00,1800,18:30:00,D
19,18:30:00,1200,21:30:00,D
19,21:30:00,1800,22:30:00,D
19,22:30:00,2700,25:00:00,D
20,01:00:00,3600,05:00:00,D
20,05:00:00,900,06:00:00,D
20,06:00:00,600,08:30:00,D
20,08:30:00,900,12:00:00,D
20,12:00:00,600,13:30:00,D
20,13:30:00,900,18:30:00,D
20,18:30:00,600,21:30:00,D
20,21:30:00,900,22:30:00,D
20,22:30:00,1500,25:00:00,D
21,05:00:00,1200,06:00:00,D
21,06:00:00,900,08:30:00,D
21,08:30:00,1200,12:00:00,D
21,12:00:00,900,13:30:00,D
21,13:30:00,1200,18:30:00,D
21,18:30:00,900,21:30:00,D
21,21:30:00,1200,22:30:00,D
21,22:30:00,1800,25:00:00,D
22,05:00:00,1200,06:00:00,D
22,06:00:00,840,08:30:00,D
22,08:30:00,1200,12:00:00,D
22,12:00:00,840,13:30:00,D
22,13:30:00,1200,18:30:00,D
22,18:30:00,840,21:30:00,D
22,21:30:00,1200,22:30:00,D
22,22:30:00,1800,25:00:00,D
23,05:00:00,1200,06:00:00,D
23,06:00:00,900,08:30:00,D
23,08:30:00,1200,12:00:00,D
23,12:00:00,900,13:30:00,D
23,13:30:00,1200,18:30:00,D
23,18:30:00,900,21:30:00,D
23,21:30:00,1200,22:30:00,D
23,22:30:00,2700,25:00:00,D
24,05:00:00,1200,06:00:00,D
24,06:00:00,840,08:30:00,D
24,08:30:00,1200,12:00:00,D
24,12:00:00,840,13:30:00,D
24,13:30:00,1200,18:30:00,D
24,18:30:00,840,21:30:00,D
24,21:30:00,1200,22:30:00,D
24,22:30:00,2700,25:00:00,D
25,05:00:00,1200,06:00:00,D
25,06:00:00,900,08:30:00,D
25,08:30:00,1200,12:00:00,D
25,12:00:00,900,13:30:00,D
25,13:30:00,1200,18:30:00,D
25,18:30:00,900,21:30:00,D
25,21:30:00,1200,22:30:00,D
25,22:30:00,2700,25:00:00,D
26,01:00:00,7200,05:00:00,D
26,05:00:00,900,06:00:00,D
26,06:00:00,720,08:30:00,D
26,08:30:00,900,12:00:00,D
26,12:00:00,720,13:30:00,D
26,13:30:00,900,18:30:00,D
26,18:30:00,720,21:30:00,D
26,21:30:00,900,22:30:00,D
26,22:30:00,1800,25:00:00,D
27,05:00:00,900,06:00:00,D
27,06:00:00,720,08:30:00,D
27,08:30:00,900,12:00:00,D
27,12:00:00,720,13:30:00,D
27,13:30:00,900,18:30:00,D
27,18:30:00,720,21:30:00,D
27,21:30:00,900,22:30:00,D
27,22:30:00,1800,25:00:00,D
28,01:00:00,7200,05:00:00,D
28,05:00:00,1200,06:00:00,D
28,06:00:00,900,08:30:00,D
28,08:30:00,1200,12:00:00,D
28,12:00:00,900,13:30:00,D
28,13:30:00,1200,18:30:00,D
28,18:30:00,900,21:30:00,D
28,21:30:00,1200,22:30:00,D
28,22:30:00,1800,25:00:00,D
29,05:00:00,2100,06:00:00,D
29,06:00:00,2100,08:30:00,D
29,08:30:00,2100,12:00:00,D
29,12:00:00,2100,13:30:00,D
29,13:30:00,2100,18:30:00,D
29,18:30:00,2100,21:30:00,D
29,21:30:00,2100,22:30:00,D
29,22:30:00,2700,25:00:00,D
30,01:00:00,3600,05:00:00,D
30,05:00:00,660,06:00:00,D
30,06:00:00,420,08:30:00,D
30,08:30:00,660,12:00:00,D
30,12:00:00,420,13:30:00,D
30,13:30:00,660,18:30:00,D
30,18:30:00,420,21:30:00,D
30,21:30:00,660,22:30:00,D
30,22:30:00,1200,25:00:00,D
31,05:00:00,900,06:00:00,D
31,06:00:00,600,08:30:00,D
31,08:30:00,900,12:00:00,D
31,12:00:00,600,13:30:00,D
31,13:30:00,900,18:30:00,D
31,18:30:00,600,21:30:00,D
31,21:30:00,900,22:30:00,D
31,22:30:00,1800,25:00:00,D
32,05:00:00,900,06:00:00,D
32,06:00:00,600,08:30:00,D
32,08:30:00,900,12:00:00,D
32,12:00:00,600,13:30:00,D
32,13:30:00,900,18:30:00,D
32,18:30:00,600,21:30:00,D
32,21:30:00,900,22:30:00,D
32,22:30:00,1800,25:00:00,D
33,05:00:00,1200,06:00:00,D
33,06:00:00,720,08:30:00,D
33,08:30:00,1200,12:00:00,D
33,12:00:00,720,13:30:00,D
33,13:30:00,1200,18:30:00,D
33,18:30:00,720,21:30:00,D
33,21:30:00,1200,22:30:00,D
33,22:30:00,1800,25:00:00,D
34,05:00:00,1200,06:00:00,D
34,06:00:00,840,08:30:00,D
34,08:30:00,1200,12:00:00,D
34,12:00:00,840,13:30:00,D
34,13:30:00,1200,18:30:00,D
34,18:30:00,840,21:30:00,D
34,21:30:00,1200,22:30:00,D
34,22:30:00,1800,25:00:00,D
35,01:00:00,7200,05:00:00,D
35,05:00:00,900,06:00:00,D
35,06:00:00,540,08:30:00,D
35,08:30:00,900,12:00:00,D
35,12:00:00,540,13:30:00,D
35,13:30:00,900,18:30:00,D
35,18:30:00,540,21:30:00,D
35,21:30:00,900,22:30:00,D
35,22:30:00,1800,25:00:00,D
36,05:00:00,1200,06:00:00,D
36,06:00:00,960,08:30:00,D
36,08:30:00,1200,12:00:00,D
36,12:00:00,960,13:30:00,D
36,13:30:00,1200,18:30:00,D
36,18:30:00,960,21:30:00,D
36,21:30:00,1200,22:30:00,D
36,22:30:00,2100,25:00:00,D
40,01:00:00,3600,05:00:00,D
40,05:00:00,780,06:00:00,D
40,06:00:00,420,08:30:00,D
40,08:30:00,780,12:00:00,D
40,12:00:00,420,13:30:00,D
40,13:30:00,780,18:30:00,D
40,18:30:00,420,21:30:00,D
40,21:30:00,780,22:30:00,D
40,22:30:00,1200,25:00:00,D
41,01:00:00,7200,05:00:00,D
41,05:00:00,780,06:00:00,D
41,06:00:00,540,08:30:00,D
41,08:30:00,780,12:00:00,D
41,12:00:00,540,13:30:00,D
41,13:30:00,780,18:30:00,D
41,18:30:00,540,21:30:00,D
41,21:30:00,780,22:30:00,D
41,22:30:00,1800,25:00:00,D
42,05:00:00,900,06:00:00,D
42,06:00:00,480,08:30:00,D
42,08:30:00,900,12:00:00,D
42,12:00:00,480,13:30:00,D
42,13:30:00,900,18:30:00,D
42,18:30:00,480,21:30:00,D
42,21:30:00,900,22:30:00,D
42,22:30:00,1800,25:00:00,D
43,01:00:00,7200,05:00:00,D
43,05:00:00,720,06:00:00,D
43,06:00:00,420,08:30:00,D
43,08:30:00,720,12:00:00,D
43,12:00:00,420,13:30:00,D
43,13:30:00,720,18:30:00,D
43,18:30:00,420,21:30:00,D
43,21:30:00,720,22:30:00,D
43,22:30:00,1800,25:00:00,D
44,05:00:00,900,06:00:00,D
44,06:00:00,600,08:30:00,D
44,08:30:00,900,12:00:00,D
44,12:00:00,600,13:30:00,D
44,13:30:00,900,18:30:00,D
44,18:30:00,600,21:30:00,D
44,21:30:00,900,22:30:00,D
44,22:30:00,1800,25:00:00,D
50,01:00:00,3600,05:00:00,D
50,05:00:00,600,06:00:00,D
50,06:00:00,360,08:30:00,D
50,08:30:00,600,12:00:00,D
50,12:00:00,360,13:30:00,D
50,13:30:00,600,18:30:00,D
50,18:30:00,360,21:30:00,D
50,21:30:00,600,22:30:00,D
50,22:30:00,1200,25:00:00,D
500,05:00:00,1800,06:00:00,D
500,06:00:00,1800,08:30:00,D
500,08:30:00,1800,12:00:00,D
500,12:00:00,1800,13:30:00,D
500,13:30:00,1800,18:30:00,D
500,18:30:00,1800,21:30:00,D
500,21:30:00,1800,22:30:00,D
501,05:00:00,1800,06:00:00,D
501,06:00:00,1800,08:30:00,D
501,08:30:00,1800,12:00:00,D
501,12:00:00,1800,13:30:00,D
501,13:30:00,1800,18:30:00,D
501,18:30:00,1800,21:30:00,D
501,21:30:00,1800,22:30:00,D
51,05:00:00,900,06:00:00,D
51,06:00:00,600,08:30:00,D
51,08:30:00,900,12:00:00,D
51,12:00:00,600,13:30:00,D
51,13:30:00,900,18:30:00,D
51,18:30:00,600,21:30:00,D
51,21:30:00,900,22:30:00,D
51,22:30:00,1800,25:00:00,D
52,01:00:00,7200,05:00:00,D
52,05:00:00,900,06:00:00,D
52,06:00:00,600,08:30:00,D
52,08:30:00,900,12:00:00,D
52,12:00:00,600,13:30:00,D
52,13:30:00,900,18:30:00,D
52,18:30:00,600,21:30:00,D
52,21:30:00,900,22:30:00,D
52,22:30:00,1800,25:00:00,D
53,05:00:00,900,06:00:00,D
53,06:00:00,480,08:30:00,D
53,08:30:00,900,12:00:00,D
53,12:00:00,480,13:30:00,D
53,13:30:00,900,18:30:00,D
53,18:30:00,480,21:30:00,D
53,21:30:00,900,22:30:00,D
53,22:30:00,1800,25:00:00,D
54,05:00:00,1200,06:00:00,D
54,06:00:00,900,08:30:00,D
54,08:30:00,1200,12:00:00,D
54,12:00:00,900,13:30:00,D
54,13:30:00,1200,18:30:00,D
54,18:30:00,900,21:30:00,D
54,21:30:00,1200,22:30:00,D
54,22:30:00,1800,25:00:00,D
55,05:00:00,1200,06:00:00,D
55,06:00:00,900,08:30:00,D
55,08:30:00,1200,12:00:00,D
55,12:00:00,900,13:30:00,D
55,13:30:00,1200,18:30:00,D
55,18:30:00,900,21:30:00,D
55,21:30:00,1200,22:30:00,D
60,01:00:00,3600,05:00:00,D
60,05:00:00,900,06:00:00,D
60,06:00:00,540,08:30:00,D
60,08:30:00,900,12:00:00,D
60,12:00:00,540,13:30:00,D
60,13:30:00,900,18:30:00,D
60,18:30:00,540,21:30:00,D
60,21:30:00,900,22:30:00,D
60,22:30:00,1200,25:00:00,D
600,05:00:00,1200,06:00:00,D
600,06:00:00,900,08:30:00,D
600,08:30:00,1200,12:00:00,D
600,12:00:00,900,13:30:00,D
600,13:30:00,1200,18:30:00,D
600,18:30:00,900,21:30:00,D
600,21:30:00,1200,22:30:00,D
600,22:30:00,1800,25:00:00,D
601,05:00:00,1200,06:00:00,D
601,06:00:00,900,08:30:00,D
601,08:30:00,1200,12:00:00,D
601,12:00:00,900,13:30:00,D
601,13:30:00,1200,18:30:00,D
601,18:30:00,900,21:30:00,D
601,21:30:00,1200,22:30:00,D
601,22:30:00,1800,25:00:00,D
61,05:00:00,1500,06:00:00,D
61,06:00:00,1200,08:30:00,D
61,08:30:00,1500,12:00:00,D
61,12:00:00,1200,13:30:00,D
61,13:30:00,1500,18:30:00,D
61,18:30:00,1200,21:30:00,D
61,21:30:00,1500,22:30:00,D
61,22:30:00,1800,25:00:00,D
62,01:00:00,7200,05:00:00,D
62,05:00:00,900,06:00:00,D
62,06:00:00,600,08:30:00,D
62,08:30:00,900,12:00:00,D
62,12:00:00,600,13:30:00,D
62,13:30:00,900,18:30:00,D
62,18:30:00,600,21:30:00,D
62,21:30:00,900,22:30:00,D
62,22:30:00,1800,25:00:00,D
63,05:00:00,1200,06:00:00,D
63,06:00:00,1020,08:30:00,D
63,08:30:00,1200,12:00:00,D
63,12:00:00,1020,13:30:00,D
63,13:30:00,1200,18:30:00,D
63,18:30:00,1020,21:30:00,D
63,21:30:00,1200,22:30:00,D
63,22:30:00,1800,25:00:00,D
64,01:00:00,7200,05:00:00,D
64,05:00:00,1200,06:00:00,D
64,06:00:00,900,08:30:00,D
64,08:30:00,1200,12:00:00,D
64,12:00:00,900,13:30:00,D
64,13:30:00,1200,18:30:00,D
64,18:30:00,900,21:30:00,D
64,21:30:00,1200,22:30:00,D
64,22:30:00,1800,25:00:00,D
65,01:00:00,7200,05:00:00,D
65,05:00:00,1200,06:00:00,D
65,06:00:00,840,08:30:00,D
65,08:30:00,1200,12:00:00,D
65,12:00:00,840,13:30:00,D
65,13:30:00,1200,18:30:00,D
65,18:30:00,840,21:30:00,D
65,21:30:00,1200,22:30:00,D
65,22:30:00,1800,25:00:00,D
66,05:00:00,1200,06:00:00,D
66,06:00:00,960,08:30:00,D
66,08:30:00,1200,12:00:00,D
66,12:00:00,960,13:30:00,D
66,13:30:00,1200,18:30:00,D
66,18:30:00,960,21:30:00,D
66,21:30:00,1200,22:30:00,D
66,22:30:00,1800,25:00:00,D
67,05:00:00,1200,06:00:00,D
67,06:00:00,900,08:30:00,D
67,08:30:00,1200,12:00:00,D
67,12:00:00,900,13:30:00,D
67,13:30:00,1200,18:30:00,D
67,18:30:00,900,21:30:00,D
67,21:30:00,1200,22:30:00,D
67,22:30:00,2700,25:00:00,D
68,05:00:00,2700,06:00:00,D
68,06:00:00,1500,08:30:00,D
68,08:30:00,2700,12:00:00,D
68,12:00:00,1500,13:30:00,D
68,13:30:00,2700,18:30:00,D
68,18:30:00,1500,21:30:00,D
68,21:30:00,2700,22:30:00,D
70,01:00:00,3600,05:00:00,D
70,05:00:00,780,06:00:00,D
70,06:00:00,480,08:30:00,D
70,08:30:00,780,12:00:00,D
70,12:00:00,480,13:30:00,D
70,13:30:00,780,18:30:00,D
70,18:30:00,480,21:30:00,D
70,21:30:00,780,22:30:00,D
70,22:30:00,1200,25:00:00,D
71,01:00:00,7200,05:00:00,D
71,05:00:00,1020,06:00:00,D
71,06:00:00,720,08:30:00,D
71,08:30:00,1020,12:00:00,D
71,12:00:00,720,13:30:00,D
71,13:30:00,1020,18:30:00,D
71,18:30:00,720,21:30:00,D
71,21:30:00,1020,22:30:00,D
71,22:30:00,1800,25:00:00,D
72,05:00:00,1020,06:00:00,D
72,06:00:00,780,08:30:00,D
72,08:30:00,1020,12:00:00,D
72,12:00:00,780,13:30:00,D
72,13:30:00,1020,18:30:00,D
72,18:30:00,780,21:30:00,D
72,21:30:00,1020,22:30:00,D
72,22:30:00,1800,25:00:00,D
73,05:00:00,1800,06:00:00,D
73,06:00:00,1200,08:30:00,D
73,08:30:00,1800,12:00:00,D
73,12:00:00,1200,13:30:00,D
73,13:30:00,1800,18:30:00,D
73,18:30:00,1200,21:30:00,D
73,21:30:00,1800,22:30:00,D
73,22:30:00,1800,25:00:00,D
74,05:00:00,1200,06:00:00,D
74,06:00:00,840,08:30:00,D
74,08:30:00,1200,12:00:00,D
74,12:00:00,840,13:30:00,D
74,13:30:00,1200,18:30:00,D
74,18:30:00,840,21:30:00,D
74,21:30:00,1200,22:30:00,D
74,22:30:00,1800,25:00:00,D
75,05:00:00,1020,06:00:00,D
75,06:00:00,780,08:30:00,D
75,08:30:00,1020,12:00:00,D
75,12:00:00,780,13:30:00,D
75,13:30:00,1020,18:30:00,D
75,18:30:00,780,21:30:00,D
75,21:30:00,1020,22:30:00,D
75,22:30:00,1800,25:00:00,D
80,01:00:00,3600,05:00:00,D
80,05:00:00,720,06:00:00,D
80,06:00:00,480,08:30:00,D
80,08:30:00,720,12:00:00,D
80,12:00:00,480,13:30:00,D
80,13:30:00,720,18:30:00,D
80,18:30:00,480,21:30:00,D
80,21:30:00,720,22:30:00,D
80,22:30:00,1200,25:00:00,D
81,05:00:00,900,06:00:00,D
81,06:00:00,540,08:30:00,D
81,08:30:00,900,12:00:00,D
81,12:00:00,540,13:30:00,D
81,13:30:00,900,18:30:00,D
81,18:30:00,540,21:30:00,D
81,21:30:00,900,22:30:00,D
81,22:30:00,1200,25:00:00,D
82,01:00:00,3600,05:00:00,D
82,05:00:00,1200,06:00:00,D
82,06:00:00,900,08:30:00,D
82,08:30:00,1200,12:00:00,D
82,12:00:00,900,13:30:00,D
82,13:30:00,1200,18:30:00,D
82,18:30:00,900,21:30:00,D
82,21:30:00,1200,22:30:00,D
82,22:30:00,1800,25:00:00,D
83,05:00:00,1500,06:00:00,D
83,06:00:00,900,08:30:00,D
83,08:30:00,1500,12:00:00,D
83,12:00:00,900,13:30:00,D
83,13:30:00,1500,18:30:00,D
83,18:30:00,900,21:30:00,D
83,21:30:00,1500,22:30:00,D
83,22:30:00,2700,25:00:00,D
84,05:00:00,1020,06:00:00,D
84,06:00:00,720,08:30:00,D
84,08:30:00,1020,12:00:00,D
84,12:00:00,720,13:30:00,D
84,13:30:00,1020,18:30:00,D
84,18:30:00,720,21:30:00,D
84,21:30:00,1020,22:30:00,D
84,22:30:00,1800,25:00:00,D
b20,05:00:00,1800,06:00:00,D
b20,06:00:00,1200,08:30:00,D
b20,08:30:00,1800,12:00:00,D
b20,12:00:00,1200,13:30:00,D
b20,13:30:00,1800,18:30:00,D
b20,18:30:00,1200,21:30:00,D
b20,21:30:00,1800,22:30:00,D
b30,05:00:00,1200,06:00:00,D
b30,06:00:00,1200,08:30:00,D
b30,08:30:00,1200,12:00:00,D
b30,12:00:00,1200,13:30:00,D
b30,13:30:00,1200,18:30:00,D
b30,18:30:00,1200,21:30:00,D
b30,21:30:00,1200,22:30:00,D
b60,05:00:00,3600,06:00:00,D
b60,06:00:00,3480,08:30:00,D
b60,08:30:00,3600,12:00:00,D
b60,12:00:00,3480,13:30:00,D
b60,13:30:00,3600,18:30:00,D
b60,18:30:00,3480,21:30:00,D
b60,21:30:00,3600,22:30:00,D
b61,05:00:00,3600,06:00:00,D
b61,06:00:00,1800,08:30:00,D
b61,08:30:00,3600,12:00:00,D
b61,12:00:00,1800,13:30:00,D
b61,13:30:00,3600,18:30:00,D
b61,18:30:00,1800,21:30:00,D
b61,21:30:00,3600,22:30:00,D
b70,05:00:00,1800,06:00:00,D
b70,06:00:00,1200,08:30:00,D
b70,08:30:00,1800,12:00:00,D
b70,12:00:00,1200,13:30:00,D
b70,13:30:00,1800,18:30:00,D
b70,18:30:00,1200,21:30:00,D
b70,21:30:00,1800,22:30:00,D
b80,05:00:00,1800,06:00:00,D
b80,06:00:00,1200,08:30:00,D
b80,08:30:00,1800,12:00:00,D
b80,12:00:00,1200,13:30:00,D
b80,13:30:00,1800,18:30:00,D
b80,18:30:00,1200,21:30:00,D
b80,21:30:00,1800,22:30:00,D
d10,05:00:00,1500,06:00:00,D
d10,06:00:00,840,08:30:00,D
d10,08:30:00,1500,12:00:00,D
d10,12:00:00,840,13:30:00,D
d10,13:30:00,1500,18:30:00,D
d10,18:30:00,840,21:30:00,D
d10,21:30:00,1500,22:30:00,D
d20,05:00:00,1500,06:00:00,D
d20,06:00:00,1200,08:30:00,D
d20,08:30:00,1500,12:00:00,D
d20,12:00:00,1200,13:30:00,D
d20,13:30:00,1500,18:30:00,D
d20,18:30:00,1200,21:30:00,D
d20,21:30:00,1500,22:30:00,D
d30,05:00:00,1200,06:00:00,D
d30,06:00:00,900,08:30:00,D
d30,08:30:00,1200,12:00:00,D
d30,12:00:00,900,13:30:00,D
d30,13:30:00,1200,18:30:00,D
d30,18:30:00,900,21:30:00,D
d30,21:30:00,1200,22:30:00,D
d50,05:00:00,1200,06:00:00,D
d50,06:00:00,900,08:30:00,D
d50,08:30:00,1200,12:00:00,D
d50,12:00:00,900,13:30:00,D
d50,13:30:00,1200,18:30:00,D
d50,18:30:00,900,21:30:00,D
d50,21:30:00,1200,22:30:00,D
d80,05:00:00,1200,06:00:00,D
d80,06:00:00,900,08:30:00,D
d80,08:30:00,1200,12:00:00,D
d80,12:00:00,900,13:30:00,D
d80,13:30:00,1200,18:30:00,D
d80,18:30:00,900,21:30:00,D
d80,21:30:00,1200,22:30:00,D
TA,05:00:00,780,06:00:00,D
TA,06:00:00,420,08:30:00,D
TA,08:30:00,780,12:00:00,D
TA,12:00:00,420,13:30:00,D
TA,13:30:00,780,18:30:00,D
TA,18:30:00,420,21:30:00,D
TA,21:30:00,780,22:30:00,D
TA,22:30:00,1500,25:00:00,D
TB,05:00:00,720,06:00:00,D
TB,06:00:00,420,08:30:00,D
TB,08:30:00,720,12:00:00,D
TB,12:00:00,420,13:30:00,D
TB,13:30:00,720,18:30:00,D
TB,18:30:00,420,21:30:00,D
TB,21:30:00,720,22:30:00,D
TB,22:30:00,1500,25:00:00,D
TC,05:00:00,900,06:00:00,D
TC,06:00:00,540,08:30:00,D
TC,08:30:00,900,12:00:00,D
TC,12:00:00,540,13:30:00,D
TC,13:30:00,900,18:30:00,D
TC,18:30:00,540,21:30:00,D
TC,21:30:00,900,22:30:00,D
TC,22:30:00,1500,25:00:00,D
